0.00000E+0	0.00000E+0
4.16782E-2	7.93461E-4
8.33565E-2	7.62943E-4
1.25035E-1	7.62943E-4
1.66713E-1	7.32426E-4
2.08391E-1	6.71390E-4
2.50069E-1	6.40873E-4
2.91748E-1	6.10355E-4
3.33426E-1	5.49320E-4
3.75104E-1	5.18803E-4
4.16782E-1	4.57766E-4
4.58461E-1	4.27248E-4
5.00139E-1	4.27248E-4
5.41817E-1	3.96730E-4
5.83495E-1	3.66213E-4
6.25174E-1	3.35695E-4
6.66852E-1	3.05178E-4
7.08530E-1	2.74660E-4
7.50208E-1	2.74660E-4
7.91887E-1	2.44142E-4
8.33565E-1	2.13624E-4
8.75243E-1	2.13624E-4
9.16921E-1	1.83106E-4
9.58600E-1	1.83106E-4
1.00028E+0	1.83106E-4
1.04196E+0	1.52589E-4
1.08363E+0	1.22071E-4
1.12531E+0	1.22071E-4
1.16699E+0	1.22071E-4
1.20867E+0	9.15532E-5
1.25035E+0	9.15532E-5
1.29203E+0	9.15532E-5
1.33370E+0	9.15532E-5
1.37538E+0	9.15532E-5
1.41706E+0	9.15532E-5
1.45874E+0	9.15532E-5
1.50042E+0	9.15532E-5
1.54210E+0	6.10356E-5
1.58377E+0	6.10356E-5
1.62545E+0	6.10356E-5
1.66713E+0	6.10356E-5
1.70881E+0	6.10356E-5
1.75049E+0	6.10356E-5
1.79216E+0	6.10356E-5
1.83384E+0	3.05178E-5
1.87552E+0	3.05178E-5
1.91720E+0	3.05178E-5
1.95888E+0	3.05178E-5
2.00056E+0	3.05178E-5
2.04223E+0	3.05178E-5
2.08391E+0	3.05178E-5
2.12559E+0	3.05178E-5
2.16727E+0	3.05178E-5
2.20895E+0	3.05178E-5
2.25063E+0	3.05178E-5
2.29230E+0	3.05178E-5
2.33398E+0	3.05178E-5
2.37566E+0	3.05178E-5
2.41734E+0	3.05178E-5
2.45902E+0	3.05178E-5
2.50069E+0	3.05178E-5
2.54237E+0	3.05178E-5
2.58405E+0	3.05178E-5
2.62573E+0	3.05178E-5
2.66741E+0	3.05178E-5
2.70909E+0	0.00000E+0
2.75076E+0	0.00000E+0
2.79244E+0	0.00000E+0
2.83412E+0	0.00000E+0
2.87580E+0	0.00000E+0
2.91748E+0	0.00000E+0
2.95916E+0	0.00000E+0
3.00083E+0	0.00000E+0
3.04251E+0	0.00000E+0
3.08419E+0	0.00000E+0
3.12587E+0	0.00000E+0
3.16755E+0	0.00000E+0
3.20922E+0	0.00000E+0
3.25090E+0	0.00000E+0
3.29258E+0	0.00000E+0
3.33426E+0	0.00000E+0
3.37594E+0	0.00000E+0
3.41762E+0	0.00000E+0
3.45929E+0	0.00000E+0
3.50097E+0	0.00000E+0
3.54265E+0	0.00000E+0
3.58433E+0	0.00000E+0
3.62601E+0	0.00000E+0
3.66769E+0	0.00000E+0
3.70936E+0	0.00000E+0
3.75104E+0	0.00000E+0
3.79272E+0	0.00000E+0
3.83440E+0	0.00000E+0
3.87608E+0	0.00000E+0
3.91775E+0	0.00000E+0
3.95943E+0	0.00000E+0
4.00111E+0	0.00000E+0
4.04279E+0	0.00000E+0
4.08447E+0	0.00000E+0
4.12615E+0	0.00000E+0
4.16782E+0	0.00000E+0
4.20950E+0	0.00000E+0
4.25118E+0	0.00000E+0
4.29286E+0	0.00000E+0
4.33454E+0	0.00000E+0
4.37622E+0	0.00000E+0
4.41789E+0	0.00000E+0
4.45957E+0	0.00000E+0
4.50125E+0	0.00000E+0
4.54293E+0	0.00000E+0
4.58461E+0	0.00000E+0
4.62629E+0	0.00000E+0
4.66796E+0	0.00000E+0
4.70964E+0	0.00000E+0
4.75132E+0	0.00000E+0
4.79300E+0	0.00000E+0
4.83468E+0	0.00000E+0
4.87635E+0	0.00000E+0
4.91803E+0	0.00000E+0
4.95971E+0	0.00000E+0
5.00139E+0	0.00000E+0
5.04307E+0	0.00000E+0
5.08475E+0	0.00000E+0
5.12642E+0	0.00000E+0
5.16810E+0	0.00000E+0
5.20978E+0	0.00000E+0
5.25146E+0	0.00000E+0
5.29314E+0	0.00000E+0
5.33482E+0	0.00000E+0
5.37649E+0	0.00000E+0
5.41817E+0	0.00000E+0
5.45985E+0	0.00000E+0
5.50153E+0	0.00000E+0
5.54321E+0	0.00000E+0
5.58488E+0	0.00000E+0
5.62656E+0	0.00000E+0
5.66824E+0	0.00000E+0
5.70992E+0	0.00000E+0
5.75160E+0	0.00000E+0
5.79328E+0	0.00000E+0
5.83495E+0	0.00000E+0
5.87663E+0	0.00000E+0
5.91831E+0	0.00000E+0
5.95999E+0	0.00000E+0
6.00167E+0	0.00000E+0
6.04335E+0	0.00000E+0
6.08502E+0	0.00000E+0
6.12670E+0	0.00000E+0
6.16838E+0	0.00000E+0
6.21006E+0	0.00000E+0
6.25174E+0	0.00000E+0
6.29341E+0	0.00000E+0
6.33509E+0	0.00000E+0
6.37677E+0	0.00000E+0
6.41845E+0	0.00000E+0
6.46013E+0	0.00000E+0
6.50181E+0	0.00000E+0
6.54348E+0	0.00000E+0
6.58516E+0	0.00000E+0
6.62684E+0	0.00000E+0
6.66852E+0	0.00000E+0
6.71020E+0	0.00000E+0
6.75188E+0	0.00000E+0
6.79355E+0	0.00000E+0
6.83523E+0	0.00000E+0
6.87691E+0	0.00000E+0
6.91859E+0	0.00000E+0
6.96027E+0	0.00000E+0
7.00194E+0	0.00000E+0
7.04362E+0	0.00000E+0
7.08530E+0	0.00000E+0
7.12698E+0	0.00000E+0
7.16866E+0	0.00000E+0
7.21034E+0	0.00000E+0
7.25201E+0	0.00000E+0
7.29369E+0	0.00000E+0
7.33537E+0	0.00000E+0
7.37705E+0	0.00000E+0
7.41873E+0	0.00000E+0
7.46041E+0	0.00000E+0
7.50208E+0	0.00000E+0
7.54376E+0	0.00000E+0
7.58544E+0	0.00000E+0
7.62712E+0	0.00000E+0
7.66880E+0	0.00000E+0
7.71048E+0	0.00000E+0
7.75215E+0	0.00000E+0
7.79383E+0	0.00000E+0
7.83551E+0	0.00000E+0
7.87719E+0	0.00000E+0
7.91887E+0	0.00000E+0
7.96054E+0	0.00000E+0
8.00222E+0	0.00000E+0
8.04390E+0	0.00000E+0
8.08558E+0	0.00000E+0
8.12726E+0	0.00000E+0
8.16894E+0	0.00000E+0
8.21061E+0	0.00000E+0
8.25229E+0	0.00000E+0
8.29397E+0	0.00000E+0
8.33565E+0	0.00000E+0
8.37733E+0	0.00000E+0
8.41901E+0	0.00000E+0
8.46068E+0	0.00000E+0
8.50236E+0	0.00000E+0
8.54404E+0	0.00000E+0
8.58572E+0	0.00000E+0
8.62740E+0	0.00000E+0
8.66907E+0	0.00000E+0
8.71075E+0	0.00000E+0
8.75243E+0	0.00000E+0
8.79411E+0	0.00000E+0
8.83579E+0	0.00000E+0
8.87747E+0	0.00000E+0
8.91914E+0	0.00000E+0
8.96082E+0	0.00000E+0
9.00250E+0	0.00000E+0
9.04418E+0	0.00000E+0
9.08586E+0	0.00000E+0
9.12754E+0	0.00000E+0
9.16921E+0	0.00000E+0
9.21089E+0	0.00000E+0
9.25257E+0	0.00000E+0
9.29425E+0	0.00000E+0
